platform,review,rating,date,source
Spinny,Really it's Spinny,4,2025-10-01,Google Play
Spinny,"Very bad app. Tried 2 filters with price range, both times, and the app shows nothing available at the moment. When I set the limit at one level, it shows there is a car available just 75k above that price. When I set the limit to 2 lacs above it, it still shows cars available above 50k that limit. uninstalled.",1,2025-10-01,Google Play
Spinny,Farzi app don't download,1,2025-10-01,Google Play
Spinny,I feel cheated in the loan process,1,2025-09-30,Google Play
Spinny,bahut hi achha hai,5,2025-09-30,Google Play
Spinny,I had booked a test drive today and reconfirmed as per their instructions but again it was automatically cancelled this morning trying to reach customer service the line gets disconnected. What is the use of the option for home test drive?,1,2025-09-30,Google Play
Spinny,i buy the car in May 2024 @4.25 lakh.Till now I invested 1.8lakh for the repairs. my question is spinny really a trusted source to buy 2nd hand car? really will it think in terms of customer prospective? now I am facing issue with engine. these people will show lot of care till we buy a car. after that they won't mind only. Go for new car. Don't trust spinny. literally I loose peace of mind after buying car from spinny. worst platform this spinny.while buying car itself they ask us to give 5*.,1,2025-09-30,Google Play
Spinny,join my facebook maaya badeyaai and read path maaya badeyaai on my face two thousand times daily,5,2025-09-30,Google Play
Spinny,very nice...,5,2025-09-29,Google Play
Spinny,"worst experience, six months back my car valuated 4.10lac now valuated 2 lac. top end model car eco sport 2014",1,2025-09-29,Google Play
Spinny,"Inspection was thorough, precise and free, two stars for that. The pricing is pathetic, 25% less than local vendors.",2,2025-09-29,Google Play
Spinny,worst application with the most worst unprofessional customer care. first teach your customer care how to talk. I'm surely taking action against that Customer care guy(Sunder Singh bist). 😡😡😡😡,1,2025-09-29,Google Play
Spinny,"First they will make big promises, but later they will refuse to take your car.",1,2025-09-29,Google Play
Spinny,"a3 34f b h tjuúué,v",2,2025-09-29,Google Play
Spinny,Horrible experience when I tried to sell my car. The staff kept calling and complaining about very irrelevant details to delay the process. It is a very tiresome and strenous procedure to sell your car here. Rather sell it on some other platform or directly somewhere else locally. Even one star is a lot.,1,2025-09-29,Google Play
Spinny,"They don't know how to do the valuation of a car because their employees seem to be completely untrained and don't know how to check a car. They do not consider our car as a car and do not value it. According to them, our car is not a car, it is garbage. Instead of giving the car to Spinny, it is better to sell it to someone outside, you will get 5 times more from them. Their employees are so expert that they can tell you what the problem is with your car just by looking at it. Do they have they",1,2025-09-29,Google Play
Spinny,worse than cars 24. waste of time. thay just spend one+ hour to evaluate and give the least price than any other in the market. cars 24 gave me 6 lakh. these guys gave me 4.40 lakh. not sure y. but worst,1,2025-09-29,Google Play
Spinny,trust app,5,2025-09-28,Google Play
Spinny,They overpriced used cars app. I monitor them for almost 6 months now and I found they took more than lakh as profits. I found that local vendors have good cars and they are flexible for prices. You can negotiate with local vendors and purchase cars from them. You can even explore olx for a good car at a good price.,1,2025-09-28,Google Play
Spinny,very very bad experience with spinny ..online kuch aur bolte hai phir call kar kar ke pareshan aur karte hai... please don't go with spinny app ....😡😡,1,2025-09-28,Google Play
Spinny,best app for Car purchase,5,2025-09-28,Google Play
Spinny,idiotic app don't trust. it's a spam. spinny is waste of time and money looters are there.,1,2025-09-28,Google Play
Spinny,totally fake ads showing high rates offered very cheap rates offered according to market,1,2025-09-28,Google Play
Spinny,"strong dissatisfaction with Spinny's buy & sell services. I bought car and found their prices significantly inflated, with margins of 30-35% per vehicle. Their ""checks"" seem superficial, mainly used to negotiate lower prices from sellers. Crucially, internal issues are often concealed, while only minor external flaws are highlighted. I regret my purchase for overpricing and hiding problems. For sellers, Spinny's offers are typically 25% below market value and are subject to arbitrary reduction",1,2025-09-28,Google Play
Spinny,i am very glad 😊 fast car loan service,5,2025-09-27,Google Play
Spinny,"I have heard that spinny offers great prices for cars. But the calls are unbearable. You try out their app, you will be tortured with number of calls a day asking if you want to sell you car. Even if you say no, they keep calling you. They should change the name of the app to Spammy.",1,2025-09-27,Google Play
Spinny,"I am extremely dissatisfied with the way Spinny and your team has handled my concerns. This has been one of the worst customer service experiences I have ever come across in my life. From the Fast Tag being misplaced by your garage to the damage caused to my car battery — which I was assured was brand new — the handling has been careless and unacceptable. On top of this, I was forced to bear 50% of the battery replacement cost, which only adds to the frustration. The overall attitude",1,2025-09-27,Google Play
Spinny,The 4.3.7 update keeps crashing. Device - CMF 2 Pro Android Version - 15,1,2025-09-27,Google Play
Spinny,"The app is lagging, auto close when trying to use any filter or view any car. App not working",1,2025-09-27,Google Play
Spinny,after clearing the cache and storage working for the few secs and getting crash or auto closure of the app.frustated app.spinny should termite app developers asap to improve quality of service.,1,2025-09-27,Google Play
Spinny,App isn't working. Closing automatically after opening. Not good,1,2025-09-27,Google Play
Spinny,app not open,1,2025-09-27,Google Play
Spinny,"after updating the app , the app crashes and gives a message the app has a bug something went wrong .I can share a screenshot if needed",2,2025-09-27,Google Play
Spinny,nise,4,2025-09-27,Google Play
Spinny,apps Properly not Working.. Automatically Exist,2,2025-09-27,Google Play
Spinny,"Worst experience with Spinny. They claim 200+ checks but sold me an overpriced 2017 i20 (₹6.2L, 4th owner) full of issues. Clutch was hard from day one, AC failed due to faulty compressor, suspension noisy – all ignored as “out of warranty.” Ended up spending ₹80k on repairs myself. RC transfer done but insurance not updated, now no company gives me a plan. Their 200+ test is a joke. Don’t trust Spinny!",1,2025-09-27,Google Play
Spinny,Very slow app,1,2025-09-26,Google Play
Spinny,bad 👎,1,2025-09-26,Google Play
Spinny,very good skinny,5,2025-09-26,Google Play
Spinny,sold my car using spinny I need to say they make the process so easy that I didn't have to step out for selling it everything was done at home. thanks spinny for your support. Review written without any force.,5,2025-09-26,Google Play
